id,label,sentiment_label,sentiment_score,ml_sentiment,sentiment_category
6084,0,negative,0.5,0,positive
6085,0,negative,0.1,0,neutral
6086,0,negative,0.0,0,neutral
6087,0,negative,0.0,0,neutral
6088,0,negative,0.6,0,strong positive
6089,0,negative,0.07291666666666667,0,neutral
6090,0,negative,0.1,0,neutral
6091,0,negative,0.625,0,strong positive
6092,0,negative,0.8,0,strong positive
6093,0,negative,0.5,0,positive
6094,0,negative,0.0,0,neutral
6095,0,negative,0.0,0,neutral
6097,0,negative,0.5833333333333334,0,positive
6098,0,negative,0.26666666666666666,0,positive
6099,0,negative,0.5,0,positive
6100,0,negative,0.0,0,neutral
6101,0,negative,0.22727272727272727,0,positive
6102,0,negative,0.0,0,neutral
6104,1,positive,0.0,1,neutral
6105,0,negative,0.0,0,neutral
6106,0,negative,0.0,0,neutral
6107,0,negative,0.0,0,neutral
6108,0,negative,0.4636363636363636,0,positive
6109,0,negative,0.0,0,neutral
6110,0,negative,0.3,0,positive
6111,1,positive,-0.6,1,strong negative
6113,0,negative,0.11481481481481481,0,positive
6114,0,negative,0.07222222222222223,0,neutral
6115,0,negative,0.1,0,neutral
6116,0,negative,0.55625,0,positive
6117,0,negative,0.2,0,positive
6118,0,negative,-0.018518518518518517,0,neutral
6119,0,negative,0.0,0,neutral
6120,0,negative,0.8,0,strong positive
6121,0,negative,0.0,0,neutral
6124,0,negative,0.6166666666666667,0,strong positive
6125,0,negative,0.0,0,neutral
6126,0,negative,0.5,0,positive
6127,0,negative,0.9500000000000001,0,strong positive
6128,0,negative,0.0,0,neutral
6129,0,negative,0.008333333333333333,0,neutral
6130,0,negative,0.0,0,neutral
6131,0,negative,0.0,0,neutral
6133,0,negative,0.0,0,neutral
6134,0,negative,0.4125,0,positive
6135,0,negative,0.13636363636363635,0,positive
6136,0,negative,0.0,0,neutral
6137,0,negative,0.0,0,neutral
6138,0,negative,0.75,0,strong positive
6140,0,negative,0.0,0,neutral
6141,0,negative,0.0,0,neutral
6142,0,negative,0.0,0,neutral
6143,0,negative,0.0,0,neutral
6144,0,negative,0.3125,0,positive
6145,0,negative,0.75,0,strong positive
6146,0,negative,0.4583333333333333,0,positive
6147,0,negative,0.5625,0,positive
6149,0,negative,0.1,0,neutral
6150,0,negative,0.0,0,neutral
6151,0,negative,0.0,0,neutral
6152,0,negative,0.9765625,0,strong positive
6153,0,negative,0.0,0,neutral
6154,0,negative,0.0,0,neutral
6155,0,negative,0.0,0,neutral
6156,0,negative,0.0,0,neutral
6157,0,negative,0.0,0,neutral
6158,0,negative,0.2857142857142857,0,positive
6159,0,negative,0.22727272727272727,0,positive
6160,0,negative,1.0,0,strong positive
6161,0,negative,0.31666666666666665,0,positive
6162,0,negative,0.4,0,positive
6163,0,negative,0.13636363636363635,0,positive
6164,0,negative,0.0,0,neutral
6166,0,negative,0.22727272727272727,0,positive
6167,0,negative,0.3,0,positive
6168,1,positive,0.0,1,neutral
6169,0,negative,0.78125,0,strong positive
6170,1,positive,0.0,1,neutral
6171,0,negative,0.0,0,neutral
6172,0,negative,0.0,0,neutral
6173,0,negative,0.0,0,neutral
6174,0,negative,0.0,0,neutral
6175,0,negative,0.0,0,neutral
6176,0,negative,0.2,0,positive
6177,0,negative,0.0,0,neutral
6178,0,negative,0.30113636363636365,0,positive
6179,0,negative,0.8,0,strong positive
6180,0,negative,0.6,0,strong positive
6182,0,negative,0.0,0,neutral
6183,0,negative,0.85,0,strong positive
6184,0,negative,0.0,0,neutral
6185,0,negative,0.23863636363636365,0,positive
6186,0,negative,0.0,0,neutral
6187,0,negative,-0.05555555555555555,0,neutral
6188,0,negative,0.6166666666666667,0,strong positive
6189,0,negative,0.0,0,neutral
6190,0,negative,0.0,0,neutral
6191,0,negative,0.0,0,neutral
6192,0,negative,0.2,0,positive
6193,0,negative,0.5,0,positive
6195,0,negative,-0.6166666666666667,0,strong negative
6197,0,negative,0.24999999999999997,0,positive
6198,0,negative,0.0,0,neutral
6199,0,negative,0.32499999999999996,0,positive
6201,0,negative,-0.09444444444444444,0,neutral
6202,0,negative,0.1,0,neutral
6203,0,negative,0.3,0,positive
6204,0,negative,0.14166666666666666,0,positive
6205,0,negative,0.15625,0,positive
6206,0,negative,-0.75,0,strong negative
6207,0,negative,-0.04166666666666667,0,neutral
6209,0,negative,0.0,0,neutral
6210,0,negative,0.6,0,strong positive
6211,0,negative,0.16666666666666669,0,positive
6212,0,negative,0.0,0,neutral
6213,0,negative,0.1,0,neutral
6214,0,negative,0.5325,0,positive
6215,0,negative,0.0,0,neutral
6216,0,negative,0.284375,0,positive
6217,0,negative,0.43333333333333335,0,positive
6219,0,negative,0.0,0,neutral
6220,0,negative,0.37121212121212127,0,positive
6221,0,negative,0.0,0,neutral
6222,0,negative,0.0,0,neutral
6223,0,negative,0.2916666666666667,0,positive
6224,0,negative,0.0,0,neutral
6225,1,positive,0.0,1,neutral
6226,0,negative,0.0,0,neutral
6227,0,negative,0.0,0,neutral
6228,0,negative,0.0,0,neutral
6229,0,negative,0.0,0,neutral
6230,0,negative,-0.6,0,strong negative
6231,0,negative,0.0,0,neutral
6232,0,negative,0.1,0,neutral
6235,0,negative,0.7,0,strong positive
6236,0,negative,0.0,0,neutral
6237,0,negative,0.26666666666666666,0,positive
6238,0,negative,-0.6000000000000001,0,strong negative
6240,0,negative,0.6,0,strong positive
6241,1,positive,0.0,1,neutral
6242,0,negative,0.0,0,neutral
6243,0,negative,0.32499999999999996,0,positive
6244,0,negative,0.08333333333333333,0,neutral
6245,0,negative,0.22727272727272727,0,positive
6246,0,negative,0.46875,0,positive
6247,1,positive,-0.3194444444444444,1,negative
6248,0,negative,0.43333333333333335,0,positive
6249,0,negative,-0.625,0,strong negative
6250,0,negative,0.0,0,neutral
6251,0,negative,0.3,0,positive
6252,0,negative,0.0,0,neutral
6253,0,negative,0.0,0,neutral
6254,0,negative,1.0,0,strong positive
6255,0,negative,0.5,0,positive
6257,0,negative,0.16363636363636364,0,positive
6258,0,negative,0.0,0,neutral
6259,0,negative,0.0,0,neutral
6260,0,negative,0.20833333333333334,0,positive
6261,0,negative,1.0,0,strong positive
6262,1,positive,0.0,1,neutral
6263,0,negative,0.0,0,neutral
6264,0,negative,0.0,0,neutral
6265,0,negative,0.0,0,neutral
6267,0,negative,0.0,0,neutral
6268,0,negative,0.15,0,positive
6269,0,negative,0.09717881944444444,0,neutral
6270,0,negative,0.0,0,neutral
6271,0,negative,0.0,0,neutral
6272,0,negative,1.0,0,strong positive
6273,0,negative,0.8,0,strong positive
6276,0,negative,0.39375000000000004,0,positive
6277,0,negative,0.78125,0,strong positive
6278,0,negative,0.0,0,neutral
6279,0,negative,0.35000000000000003,0,positive
6280,0,negative,0.75,0,strong positive
6283,0,negative,0.0,0,neutral
6284,0,negative,0.017142857142857147,0,neutral
6285,0,negative,0.22727272727272727,0,positive
6286,0,negative,-0.08333333333333333,0,neutral
6287,0,negative,-0.75,0,strong negative
6290,0,negative,0.5,0,positive
6291,0,negative,0.0,0,neutral
6292,0,negative,0.4,0,positive
6293,0,negative,0.0,0,neutral
6294,0,negative,0.5,0,positive
6295,0,negative,0.3666666666666667,0,positive
6296,0,negative,0.5249999999999999,0,positive
6297,0,negative,0.0,0,neutral
6298,0,negative,0.22443181818181818,0,positive
6299,0,negative,0.4,0,positive
6300,0,negative,0.6,0,strong positive
6301,0,negative,0.0,0,neutral
6302,0,negative,0.3333333333333333,0,positive
6303,0,negative,0.5,0,positive
6304,0,negative,0.0,0,neutral
6305,0,negative,0.0,0,neutral
6306,1,positive,0.0,1,neutral
6307,0,negative,0.225,0,positive
6308,0,negative,0.25,0,positive
6309,0,negative,0.0,0,neutral
6310,0,negative,0.04027777777777778,0,neutral
6311,0,negative,0.3,0,positive
6312,0,negative,0.0,0,neutral
6313,0,negative,0.22727272727272727,0,positive
6314,0,negative,0.0,0,neutral
6315,0,negative,0.5,0,positive
6316,0,negative,0.2,0,positive
6317,0,negative,0.0,0,neutral
6318,0,negative,0.0,0,neutral
6319,0,negative,0.0,0,neutral
6320,0,negative,0.15,0,positive
6321,0,negative,0.22727272727272727,0,positive
6322,0,negative,0.0,0,neutral
6323,0,negative,0.0,0,neutral
6324,1,positive,-0.00833333333333334,1,neutral
6325,0,negative,0.22727272727272727,0,positive
6326,0,negative,0.4622727272727273,0,positive
6327,0,negative,0.22727272727272727,0,positive
6328,0,negative,0.7,0,strong positive
6329,0,negative,0.0,0,neutral
6330,0,negative,0.0,0,neutral
6331,0,negative,0.0,0,neutral
6332,0,negative,0.0,0,neutral
6333,1,positive,-0.05,1,neutral
6334,0,negative,0.6,0,strong positive
6335,0,negative,0.0,0,neutral
6337,1,positive,-0.6071428571428572,1,strong negative
6338,0,negative,0.0,0,neutral
6339,0,negative,0.1,0,neutral
6340,0,negative,0.0,0,neutral
6341,0,negative,0.0,0,neutral
6342,0,negative,0.9765625,0,strong positive
6343,0,negative,0.1,0,neutral
6344,0,negative,0.0,0,neutral
6345,0,negative,0.0,0,neutral
6346,0,negative,0.34545454545454546,0,positive
6347,0,negative,0.5,0,positive
6348,0,negative,0.7,0,strong positive
6349,0,negative,1.0,0,strong positive
6350,0,negative,0.85,0,strong positive
6351,0,negative,0.5,0,positive
6352,0,negative,-0.05486111111111112,0,neutral
6353,0,negative,0.6,0,strong positive
6355,0,negative,0.0,0,neutral
6356,0,negative,0.25,0,positive
6357,0,negative,0.2,0,positive
6358,0,negative,0.07499999999999996,0,neutral
6359,0,negative,0.3,0,positive
6360,0,negative,0.1,0,neutral
6361,0,negative,0.0,0,neutral
6362,0,negative,-1.0,0,strong negative
6364,0,negative,0.3,0,positive
6365,0,negative,0.05,0,neutral
6366,0,negative,0.0,0,neutral
6367,0,negative,1.0,0,strong positive
6368,0,negative,0.6875,0,strong positive
6369,0,negative,0.5,0,positive
6370,0,negative,0.7,0,strong positive
6371,0,negative,0.5,0,positive
6372,0,negative,0.36363636363636365,0,positive
6373,0,negative,0.5,0,positive
6374,0,negative,0.0,0,neutral
6375,0,negative,-1.0,0,strong negative
6377,0,negative,0.8,0,strong positive
6378,0,negative,0.125,0,positive
6379,0,negative,0.0,0,neutral
6380,1,positive,0.0,1,neutral
6381,0,negative,0.5,0,positive
6382,0,negative,0.8,0,strong positive
6383,0,negative,0.0,0,neutral
6384,0,negative,0.04545454545454545,0,neutral
6385,0,negative,0.5,0,positive
6386,0,negative,0.0,0,neutral
6387,0,negative,0.0,0,neutral
6388,0,negative,0.1,0,neutral
6389,0,negative,0.9521484375,0,strong positive
6391,0,negative,0.3,0,positive
6392,0,negative,0.5,0,positive
6393,1,positive,0.0,1,neutral
6394,0,negative,0.5,0,positive
6395,0,negative,0.0,0,neutral
6396,0,negative,0.0,0,neutral
6398,0,negative,0.54,0,positive
6399,0,negative,0.25,0,positive
6400,0,negative,0.17500000000000002,0,positive
6401,0,negative,0.0,0,neutral
6402,0,negative,0.0,0,neutral
6403,1,positive,0.0,1,neutral
6404,0,negative,0.0,0,neutral
6405,0,negative,0.1,0,neutral
6407,0,negative,0.0,0,neutral
6408,0,negative,0.2,0,positive
6409,0,negative,0.17045454545454544,0,positive
6410,0,negative,0.8,0,strong positive
6411,0,negative,-0.04999999999999999,0,neutral
6412,0,negative,0.4,0,positive
6413,0,negative,0.15625,0,positive
6414,0,negative,0.4,0,positive
6415,0,negative,0.19999999999999998,0,positive
6417,0,negative,0.0,0,neutral
6418,0,negative,0.140625,0,positive
6419,0,negative,0.14444444444444443,0,positive
6420,0,negative,-0.08333333333333333,0,neutral
6421,0,negative,0.0,0,neutral
6423,0,negative,0.44999999999999996,0,positive
6424,0,negative,0.24722222222222223,0,positive
6425,0,negative,0.78125,0,strong positive
6426,0,negative,0.5428571428571429,0,positive
6427,0,negative,0.1,0,neutral
6428,0,negative,0.2,0,positive
6429,0,negative,0.0,0,neutral
6430,0,negative,0.0,0,neutral
6431,0,negative,0.0,0,neutral
6432,0,negative,-0.625,0,strong negative
6433,0,negative,0.48863636363636365,0,positive
6434,0,negative,0.0,0,neutral
6435,0,negative,0.4444444444444444,0,positive
6437,0,negative,1.0,0,strong positive
6439,0,negative,0.0,0,neutral
6440,0,negative,0.0,0,neutral
6441,0,negative,0.275,0,positive
6442,0,negative,0.0,0,neutral
6443,0,negative,0.0,0,neutral
6444,0,negative,0.15000000000000002,0,positive
6445,0,negative,0.32291666666666663,0,positive
6446,0,negative,0.39015151515151514,0,positive
6448,1,positive,0.0,1,neutral
6449,0,negative,0.153125,0,positive
6450,0,negative,0.0,0,neutral
6451,0,negative,0.0,0,neutral
6452,0,negative,0.0,0,neutral
6453,0,negative,0.0,0,neutral
6454,0,negative,0.0,0,neutral
6457,0,negative,0.75,0,strong positive
6458,0,negative,0.6000000000000001,0,strong positive
6461,0,negative,-0.7,0,strong negative
6462,0,negative,0.1,0,neutral
6463,0,negative,0.5,0,positive
6464,0,negative,0.2,0,positive
6465,0,negative,0.5333333333333333,0,positive
6466,0,negative,0.25,0,positive
6467,0,negative,0.45,0,positive
6468,0,negative,0.0,0,neutral
6469,0,negative,0.0,0,neutral
6470,0,negative,0.26,0,positive
6471,0,negative,0.32499999999999996,0,positive
6472,0,negative,0.30113636363636365,0,positive
6473,0,negative,0.0,0,neutral
6474,0,negative,0.0,0,neutral
6475,0,negative,0.9765625,0,strong positive
6476,0,negative,0.0,0,neutral
6477,0,negative,0.3,0,positive
6478,0,negative,0.0,0,neutral
6479,0,negative,0.0,0,neutral
6480,0,negative,0.0,0,neutral
6481,0,negative,0.0,0,neutral
6482,0,negative,0.0,0,neutral
6484,0,negative,0.625,0,strong positive
6485,0,negative,0.2,0,positive
6486,0,negative,0.1,0,neutral
6487,1,positive,0.0,1,neutral
6488,0,negative,0.1,0,neutral
6489,0,negative,0.4636363636363636,0,positive
6490,0,negative,-0.05185185185185185,0,neutral
6491,0,negative,0.2,0,positive
6492,0,negative,0.3333333333333333,0,positive
6493,0,negative,0.0,0,neutral
6494,0,negative,0.21666666666666667,0,positive
6495,0,negative,0.44999999999999996,0,positive
6496,0,negative,0.5,0,positive
6497,0,negative,0.13636363636363635,0,positive
6498,0,negative,0.3666666666666667,0,positive
6500,0,negative,0.0,0,neutral
6501,1,positive,0.6,1,strong positive
6502,0,negative,0.0,0,neutral
6503,0,negative,0.13636363636363635,0,positive
6504,0,negative,0.0,0,neutral
6505,0,negative,0.0,0,neutral
6506,0,negative,0.5,0,positive
6507,0,negative,0.0,0,neutral
6508,0,negative,0.42424242424242414,0,positive
6509,0,negative,0.2,0,positive
6511,0,negative,0.0,0,neutral
6512,0,negative,0.0,0,neutral
6513,0,negative,0.0,0,neutral
6514,0,negative,0.0,0,neutral
6515,0,negative,0.6166666666666667,0,strong positive
6516,0,negative,0.3125,0,positive
6517,0,negative,0.37083333333333335,0,positive
6519,1,positive,0.0,1,neutral
6520,0,negative,0.12395833333333334,0,positive
6521,0,negative,0.2746212121212121,0,positive
6522,0,negative,0.0,0,neutral
6523,0,negative,0.2,0,positive
6524,0,negative,0.5,0,positive
6525,0,negative,0.0,0,neutral
6526,0,negative,0.0,0,neutral
6527,0,negative,0.22727272727272727,0,positive
6529,0,negative,0.1125,0,positive
6530,0,negative,0.0,0,neutral
6532,0,negative,0.0,0,neutral
6533,0,negative,0.0,0,neutral
6534,0,negative,0.75,0,strong positive
6535,0,negative,0.575,0,positive
6536,0,negative,0.8,0,strong positive
6537,0,negative,0.9765625,0,strong positive
6538,1,positive,-0.16666666666666666,1,negative
6540,0,negative,0.25,0,positive
6541,0,negative,0.4750000000000001,0,positive
6542,0,negative,1.0,0,strong positive
6545,0,negative,0.0,0,neutral
6546,0,negative,0.06818181818181818,0,neutral
6547,0,negative,0.0,0,neutral
6548,0,negative,0.5,0,positive
6549,0,negative,0.0,0,neutral
6550,0,negative,0.4,0,positive
6551,0,negative,0.0,0,neutral
6552,0,negative,0.22727272727272727,0,positive
6554,0,negative,0.85,0,strong positive
6555,0,negative,0.05,0,neutral
6556,0,negative,0.1,0,neutral
6557,0,negative,0.2,0,positive
6558,0,negative,0.0,0,neutral
6559,0,negative,0.0,0,neutral
6560,0,negative,0.0,0,neutral
6561,0,negative,0.0,0,neutral
6562,0,negative,0.0,0,neutral
6563,0,negative,0.0,0,neutral
6564,0,negative,0.2,0,positive
6565,0,negative,0.2,0,positive
6566,0,negative,0.0,0,neutral
6567,0,negative,0.06818181818181818,0,neutral
6568,0,negative,0.0,0,neutral
6569,0,negative,0.22727272727272727,0,positive
6570,0,negative,0.5,0,positive
6571,0,negative,0.0,0,neutral
6572,0,negative,0.0,0,neutral
6573,0,negative,0.25,0,positive
6574,0,negative,0.0,0,neutral
6576,0,negative,0.0,0,neutral
6577,0,negative,0.225,0,positive
6578,0,negative,1.0,0,strong positive
6579,0,negative,0.25,0,positive
6580,0,negative,0.0,0,neutral
6581,0,negative,-0.05,0,neutral
6582,0,negative,0.78125,0,strong positive
6583,0,negative,0.0,0,neutral
6584,0,negative,0.0,0,neutral
6585,0,negative,0.0,0,neutral
6586,0,negative,0.0,0,neutral
6587,0,negative,1.0,0,strong positive
6588,0,negative,0.0,0,neutral
6589,0,negative,0.25,0,positive
6590,0,negative,0.30714285714285716,0,positive
6591,0,negative,0.0,0,neutral
6592,1,positive,-0.2,1,negative
6593,0,negative,0.5,0,positive
6594,0,negative,-0.08787878787878789,0,neutral
6595,0,negative,0.5,0,positive
6596,0,negative,0.0,0,neutral
6597,0,negative,0.17045454545454544,0,positive
6598,0,negative,0.8,0,strong positive
6600,1,positive,0.0,1,neutral
6601,0,negative,0.07708333333333332,0,neutral
6602,0,negative,0.0,0,neutral
6603,0,negative,0.0,0,neutral
6605,0,negative,0.0,0,neutral
6606,0,negative,0.75,0,strong positive
6607,0,negative,0.05,0,neutral
6608,0,negative,0.5,0,positive
6609,0,negative,0.0,0,neutral
6610,0,negative,0.46875,0,positive
6611,0,negative,0.0,0,neutral
6612,0,negative,0.0,0,neutral
6613,0,negative,0.0,0,neutral
6614,1,positive,0.0,1,neutral
6615,0,negative,0.35714285714285715,0,positive
6616,0,negative,0.5,0,positive
6617,0,negative,0.0,0,neutral
6619,0,negative,-0.024999999999999994,0,neutral
6620,0,negative,0.0,0,neutral
6621,1,positive,0.0,1,neutral
6622,0,negative,0.7666666666666666,0,strong positive
6623,0,negative,0.8,0,strong positive
6624,0,negative,0.3333333333333333,0,positive
6625,0,negative,-1.0,0,strong negative
6626,0,negative,0.0,0,neutral
6627,0,negative,0.0,0,neutral
6628,0,negative,0.0,0,neutral
6629,0,negative,0.22499999999999998,0,positive
6631,0,negative,0.0,0,neutral
6632,0,negative,0.0,0,neutral
6633,0,negative,0.0,0,neutral
6634,0,negative,0.0,0,neutral
6635,1,positive,0.0,1,neutral
6636,0,negative,0.0,0,neutral
6637,0,negative,0.5681818181818181,0,positive
6638,0,negative,0.05656565656565657,0,neutral
6640,1,positive,0.05,1,neutral
6642,0,negative,1.0,0,strong positive
6643,0,negative,0.0,0,neutral
6644,0,negative,0.4375,0,positive
6645,0,negative,0.23295454545454544,0,positive
6646,0,negative,0.0,0,neutral
6647,0,negative,0.8,0,strong positive
6648,0,negative,0.78125,0,strong positive
6649,1,positive,0.0,1,neutral
6650,0,negative,0.0,0,neutral
6652,0,negative,0.0,0,neutral
6653,0,negative,0.21875,0,positive
6654,0,negative,0.13636363636363635,0,positive
6655,0,negative,0.375,0,positive
6656,0,negative,0.8,0,strong positive
6657,0,negative,0.0,0,neutral
6661,0,negative,0.3571428571428571,0,positive
6662,1,positive,0.0,1,neutral
6663,0,negative,1.0,0,strong positive
6664,0,negative,0.0,0,neutral
6665,0,negative,0.0,0,neutral
6666,0,negative,0.6,0,strong positive
6667,0,negative,0.025,0,neutral
6668,0,negative,0.0,0,neutral
6669,0,negative,0.26666666666666666,0,positive
6670,0,negative,-0.0016666666666666607,0,neutral
6671,0,negative,-0.0045454545454545565,0,neutral
6672,0,negative,0.0,0,neutral
6673,1,positive,0.625,1,strong positive
6674,0,negative,0.0,0,neutral
6676,1,positive,0.0,1,neutral
6677,0,negative,0.0,0,neutral
6678,0,negative,0.0,0,neutral
6679,0,negative,0.06818181818181818,0,neutral
6680,0,negative,0.0,0,neutral
6681,0,negative,0.5625,0,positive
6683,0,negative,0.2556818181818182,0,positive
6684,0,negative,0.0,0,neutral
6685,0,negative,0.0,0,neutral
6686,0,negative,0.24166666666666667,0,positive
6687,0,negative,0.4954545454545454,0,positive
6688,0,negative,0.0,0,neutral
6689,0,negative,0.5,0,positive
6690,0,negative,0.7666666666666666,0,strong positive
6691,0,negative,0.22727272727272727,0,positive
6692,0,negative,0.1,0,neutral
6693,0,negative,0.7,0,strong positive
6696,0,negative,0.0,0,neutral
6697,0,negative,0.325,0,positive
6698,0,negative,0.85,0,strong positive
6702,0,negative,0.0,0,neutral
6703,0,negative,-0.8,0,strong negative
6704,0,negative,0.0,0,neutral
6705,0,negative,0.5125000000000001,0,positive
6706,0,negative,0.0,0,neutral
6707,0,negative,0.24444444444444446,0,positive
6708,0,negative,0.3,0,positive
6709,0,negative,0.4,0,positive
6710,0,negative,0.0,0,neutral
6711,0,negative,0.25,0,positive
6713,0,negative,0.0,0,neutral
6714,1,positive,-0.5,1,negative
6715,0,negative,0.0,0,neutral
6716,0,negative,0.13636363636363635,0,positive
6717,0,negative,-0.8,0,strong negative
6718,0,negative,0.13636363636363635,0,positive
6719,0,negative,0.5,0,positive
6720,0,negative,0.0,0,neutral
6721,0,negative,0.8,0,strong positive
6723,0,negative,0.5800000000000001,0,positive
6724,1,positive,0.6,1,strong positive
6725,0,negative,0.0,0,neutral
6726,0,negative,0.0,0,neutral
6728,1,positive,0.0,1,neutral
6729,0,negative,0.78125,0,strong positive
6730,0,negative,0.0,0,neutral
6731,0,negative,0.5428571428571429,0,positive
6732,0,negative,0.22727272727272727,0,positive
6733,0,negative,-0.6,0,strong negative
6734,0,negative,-1.0,0,strong negative
6735,0,negative,0.21212121212121213,0,positive
6736,0,negative,0.0,0,neutral
6737,0,negative,0.0,0,neutral
6738,0,negative,0.0,0,neutral
6739,0,negative,0.4166666666666667,0,positive
6741,0,negative,-0.09615384615384616,0,neutral
6743,0,negative,-0.78125,0,strong negative
6744,0,negative,0.8,0,strong positive
6745,0,negative,0.0,0,neutral
6746,0,negative,0.0,0,neutral
6747,0,negative,0.45,0,positive
6748,0,negative,0.5,0,positive
6749,0,negative,0.8,0,strong positive
6751,0,negative,0.625,0,strong positive
6752,0,negative,1.0,0,strong positive
6753,0,negative,0.13636363636363635,0,positive
6754,0,negative,0.375,0,positive
6755,0,negative,0.0,0,neutral
6756,0,negative,0.625,0,strong positive
6757,1,positive,0.0,1,neutral
6758,0,negative,0.25,0,positive
6759,0,negative,0.22727272727272727,0,positive
6761,0,negative,0.0,0,neutral
6762,0,negative,0.6,0,strong positive
6763,0,negative,0.47575757575757577,0,positive
6764,0,negative,0.2619047619047619,0,positive
6765,0,negative,-0.6000000000000001,0,strong negative
6767,0,negative,0.0,0,neutral
6768,0,negative,1.0,0,strong positive
6769,0,negative,0.1,0,neutral
6770,0,negative,0.0,0,neutral
6771,0,negative,0.2,0,positive
6772,0,negative,0.4,0,positive
6773,0,negative,0.0,0,neutral
6774,0,negative,0.78125,0,strong positive
6775,0,negative,0.6900000000000001,0,strong positive
6776,0,negative,0.25333333333333335,0,positive
6777,0,negative,-0.6999999999999998,0,strong negative
6778,0,negative,0.22727272727272727,0,positive
6779,0,negative,0.0,0,neutral
6780,0,negative,0.13636363636363635,0,positive
6781,0,negative,0.8,0,strong positive
6782,0,negative,0.36363636363636365,0,positive
6783,0,negative,0.4,0,positive
6784,0,negative,0.005555555555555554,0,neutral
6785,0,negative,0.0,0,neutral
6786,0,negative,0.0,0,neutral
6787,0,negative,0.55,0,positive
6788,0,negative,0.22727272727272727,0,positive
6789,0,negative,0.5,0,positive
6790,0,negative,0.0,0,neutral
6791,0,negative,0.0,0,neutral
6792,0,negative,0.06818181818181818,0,neutral
6793,0,negative,0.1,0,neutral
6794,0,negative,0.0,0,neutral
6795,1,positive,0.0,1,neutral
6796,0,negative,0.0,0,neutral
6797,0,negative,0.55,0,positive
6798,1,positive,0.06666666666666667,1,neutral
6799,0,negative,0.8,0,strong positive
6800,0,negative,0.10625000000000001,0,positive
6801,0,negative,0.05,0,neutral
6802,0,negative,0.0,0,neutral
6804,1,positive,-0.1,1,negative
6805,0,negative,0.45,0,positive
6806,0,negative,0.09861111111111111,0,neutral
6807,0,negative,0.43333333333333335,0,positive
6808,0,negative,0.0,0,neutral
6809,1,positive,0.0,1,neutral
6810,0,negative,0.08124999999999999,0,neutral
6811,1,positive,-0.39999999999999997,1,negative
6812,0,negative,0.0,0,neutral
6813,0,negative,0.0,0,neutral
6814,0,negative,0.0,0,neutral
6815,0,negative,0.8,0,strong positive
6817,0,negative,0.5,0,positive
6818,0,negative,0.0,0,neutral
6819,0,negative,0.375,0,positive
6821,1,positive,0.0,1,neutral
6822,0,negative,0.5,0,positive
6823,0,negative,0.0,0,neutral
6824,0,negative,0.0,0,neutral
6825,0,negative,0.0,0,neutral
6826,0,negative,0.0,0,neutral
6827,1,positive,0.0,1,neutral
6828,0,negative,0.59375,0,positive
6829,0,negative,0.0,0,neutral
6830,0,negative,0.0,0,neutral
6831,0,negative,0.1875,0,positive
6832,0,negative,0.0,0,neutral
6833,0,negative,0.5318181818181817,0,positive
6834,0,negative,0.625,0,strong positive
6835,0,negative,0.45,0,positive
6836,0,negative,0.06666666666666667,0,neutral
6837,1,positive,0.09999999999999999,1,neutral
6838,0,negative,0.0,0,neutral
6839,0,negative,0.3181818181818182,0,positive
6840,0,negative,-0.78125,0,strong negative
6841,0,negative,0.0,0,neutral
6842,0,negative,0.6,0,strong positive
6843,0,negative,0.25,0,positive
6844,0,negative,0.0,0,neutral
6845,0,negative,0.0,0,neutral
6846,0,negative,0.0,0,neutral
6847,0,negative,0.3,0,positive
6849,0,negative,0.46875,0,positive
6850,0,negative,-0.6,0,strong negative
6851,0,negative,0.39204545454545453,0,positive
6853,0,negative,-0.018518518518518517,0,neutral
6854,0,negative,0.0,0,neutral
6855,0,negative,0.0,0,neutral
6856,0,negative,0.0,0,neutral
6857,0,negative,0.0,0,neutral
6858,0,negative,0.41818181818181815,0,positive
6859,0,negative,0.0,0,neutral
6860,1,positive,-0.11333333333333333,1,negative
6861,0,negative,0.25,0,positive
6862,0,negative,-0.025,0,neutral
6863,0,negative,0.3018465909090909,0,positive
6864,0,negative,0.0,0,neutral
6865,0,negative,-0.05,0,neutral
6866,0,negative,0.25,0,positive
6867,0,negative,0.9765625,0,strong positive
6872,0,negative,0.43333333333333335,0,positive
6873,0,negative,0.75,0,strong positive
6874,0,negative,0.75,0,strong positive
6875,0,negative,0.3496212121212121,0,positive
6876,0,negative,0.0,0,neutral
6878,0,negative,0.38686868686868686,0,positive
6879,0,negative,0.0,0,neutral
6880,0,negative,0.21666666666666667,0,positive
6882,0,negative,0.1875,0,positive
6883,1,positive,0.0,1,neutral
6884,0,negative,0.17045454545454544,0,positive
6885,0,negative,0.8,0,strong positive
6886,0,negative,0.3125,0,positive
6888,0,negative,-1.0,0,strong negative
6890,0,negative,0.6,0,strong positive
6891,0,negative,0.5,0,positive
6892,0,negative,0.44999999999999996,0,positive
6893,0,negative,0.4,0,positive
6894,0,negative,0.3833333333333333,0,positive
6895,0,negative,-0.6212121212121212,0,strong negative
6896,0,negative,0.0,0,neutral
6898,0,negative,1.0,0,strong positive
6899,0,negative,0.0,0,neutral
6900,0,negative,0.058928571428571434,0,neutral
6901,0,negative,0.2,0,positive
6902,0,negative,0.5,0,positive
6903,0,negative,0.1,0,neutral
6904,0,negative,0.0,0,neutral
